payment_sequential,payment_type,payment_installments,payment_value,order_id
1,credit_card,10,1368.11,74389
1,credit_card,2,126.52,10362
1,credit_card,4,44.09,48041
1,credit_card,1,161.05,73367
2,voucher,1,8.88,46415
1,credit_card,5,53.1,17389
1,credit_card,5,106.87,72716
1,credit_card,4,636.74,35366
1,credit_card,1,44.58,78117
1,boleto,1,75.58,92916
1,boleto,1,64.1,22513
1,credit_card,1,55.13,27946
1,credit_card,2,118.48,3164
1,credit_card,1,36.42,35590
1,boleto,1,168.4,10098
1,credit_card,3,64.01,52832
1,credit_card,8,342.02,27662
1,credit_card,4,112.28,58631
1,credit_card,1,114.9,26070
1,credit_card,4,49.54,29171
2,voucher,1,150.0,41067
1,credit_card,2,50.65,75001
1,credit_card,1,133.96,40199
1,credit_card,3,87.2,68529
1,credit_card,5,70.64,9797
2,voucher,1,32.49,95821
1,credit_card,1,62.12,77638
1,credit_card,1,36.39,93181
1,credit_card,1,126.56,31916
1,credit_card,4,96.47,1824
1,credit_card,9,94.35,85250
1,boleto,1,58.3,83877
1,boleto,1,128.86,9340
1,credit_card,1,983.54,46656
1,credit_card,1,49.1,18633
1,boleto,1,104.3,42100
2,voucher,1,20.0,13940
1,boleto,1,126.69,96034
1,credit_card,6,76.18,51133
1,credit_card,1,123.69,74407
1,credit_card,5,545.06,13254
1,credit_card,1,108.63,98297
1,credit_card,10,226.12,95915
1,boleto,1,187.64,81833
1,credit_card,1,74.16,55192
1,boleto,1,134.59,53793
1,credit_card,5,50.0,38692
1,credit_card,10,132.52,13881
1,credit_card,10,320.82,15063
1,debit_card,1,97.55,31785
1,credit_card,5,467.51,88833
6,voucher,1,7.11,17362
1,credit_card,1,76.74,8493
1,credit_card,1,82.98,12322
1,boleto,1,26.86,40727
1,credit_card,5,193.78,40456
1,credit_card,7,73.1,99370
1,credit_card,1,108.2,34495
1,credit_card,5,87.72,40392
1,credit_card,8,381.86,28056
1,credit_card,1,118.35,13511
1,boleto,1,243.25,88671
1,credit_card,10,1162.88,22830
1,boleto,1,39.09,34389
1,credit_card,1,241.25,72956
1,credit_card,6,316.53,26850
1,credit_card,3,162.89,40046
1,credit_card,7,478.14,8280
1,credit_card,6,147.96,38294
1,credit_card,1,131.05,90677
1,credit_card,10,352.1,6557
1,credit_card,3,63.01,94870
1,boleto,1,300.15,31287
1,credit_card,1,46.84,50063
2,voucher,1,12.66,72996
1,credit_card,3,32.59,13363
1,credit_card,4,178.08,26938
1,credit_card,1,142.13,95734
1,credit_card,4,104.22,82657
1,boleto,1,63.83,31195
1,credit_card,1,149.68,60634
1,credit_card,10,352.55,32071
1,boleto,1,303.42,19934
1,boleto,1,82.23,40828
1,credit_card,3,151.23,86921
1,credit_card,1,58.37,50227
1,credit_card,8,339.33,70903
1,credit_card,1,34.89,71518
1,credit_card,1,35.59,93825
1,credit_card,3,62.98,41022
1,credit_card,1,43.29,2764
1,credit_card,4,112.35,22362
1,credit_card,8,231.88,53386
1,boleto,1,61.4,83411
1,credit_card,2,195.86,81059
1,boleto,1,43.88,98316
1,credit_card,1,276.18,72015
1,credit_card,1,68.43,22951
1,credit_card,6,338.52,36705
1,credit_card,3,66.01,85806
1,boleto,1,106.67,72442
1,credit_card,2,203.57,73424
1,credit_card,8,99.43,33499
1,credit_card,1,100.0,20902
1,debit_card,1,27.77,33238
1,credit_card,3,63.17,55452
1,boleto,1,218.96,23777
1,credit_card,5,271.01,99439
1,credit_card,2,127.92,16295
1,credit_card,1,120.43,62599
1,credit_card,4,158.08,36655
1,credit_card,5,283.67,78649
1,boleto,1,72.14,66992
1,credit_card,4,46.22,38624
1,boleto,1,67.22,97005
1,credit_card,1,70.27,21985
1,credit_card,1,32.37,71564
1,credit_card,3,174.61,26257
1,credit_card,2,139.6,20503
1,credit_card,1,14.07,74488
1,credit_card,3,39.0,53980
1,credit_card,1,53.47,95911
1,credit_card,3,196.5,5534
1,credit_card,1,82.98,85477
1,credit_card,1,68.35,60106
1,credit_card,2,168.52,88722
1,credit_card,10,232.18,47175
1,credit_card,1,48.19,3300
1,credit_card,1,34.0,6076
1,credit_card,1,89.07,17301
1,credit_card,1,204.4,68354
1,credit_card,3,67.44,68840
1,boleto,1,42.68,40005
1,credit_card,1,92.79,55809
1,credit_card,1,97.71,71566
1,credit_card,4,190.25,65261
1,credit_card,5,571.16,27945
1,credit_card,6,2204.04,67311
1,credit_card,2,48.22,27500
1,credit_card,1,10.01,2704
1,credit_card,2,119.93,97433
1,credit_card,1,83.46,60821
1,boleto,1,45.07,9975
1,credit_card,3,193.17,76539
3,voucher,1,9.02,97530
8,voucher,1,9.83,36523
1,credit_card,10,105.18,21336
1,credit_card,10,475.84,49685
1,credit_card,1,107.1,13831
1,voucher,1,68.89,32899
1,boleto,1,84.8,62781
1,boleto,1,42.68,80935
1,credit_card,3,829.17,45193
1,credit_card,1,47.68,60845
1,credit_card,2,66.31,47322
1,boleto,1,73.44,2931
1,boleto,1,212.05,45482
1,boleto,1,1246.97,91333
1,credit_card,3,159.79,37503
1,credit_card,2,308.8,41904
1,credit_card,1,168.8,30673
1,credit_card,1,163.8,18821
1,credit_card,7,73.49,7690
1,credit_card,2,72.66,23655
1,credit_card,1,126.86,56831
1,credit_card,1,29.0,11460
1,boleto,1,38.39,10958
1,boleto,1,97.87,86605
1,boleto,1,57.04,78428
1,credit_card,5,315.94,77412
1,credit_card,1,172.97,73891
1,credit_card,2,255.8,92852
1,credit_card,10,435.6,67364
1,boleto,1,55.43,70195
2,voucher,1,123.82,93326
1,boleto,1,131.0,77592
1,credit_card,1,115.0,7099
1,credit_card,1,257.44,50050
1,boleto,1,77.51,81232
1,credit_card,1,70.9,45654
1,boleto,1,48.13,9385
1,boleto,1,119.08,48927
1,credit_card,3,129.06,16147
1,boleto,1,49.02,37289
1,credit_card,2,28.3,59933
1,boleto,1,117.94,54019
1,credit_card,6,160.5,92833
1,credit_card,10,119.24,97835
1,credit_card,1,200.76,52439
1,boleto,1,31.24,23930
1,credit_card,5,54.1,67489
1,boleto,1,103.36,7178
1,credit_card,4,83.32,85136
1,credit_card,2,201.23,62338
1,credit_card,1,51.64,10901
1,credit_card,1,0.77,44333
1,credit_card,1,3.68,52305
1,credit_card,1,53.61,46689
1,credit_card,3,94.12,78905
1,boleto,1,56.42,68766
1,credit_card,5,128.48,18114
1,credit_card,1,133.17,57342
1,credit_card,1,63.68,82712
1,boleto,1,192.5,24907
1,credit_card,1,26.94,97176
1,credit_card,1,25.29,28601
1,boleto,1,152.71,44231
1,credit_card,1,90.75,93783
1,credit_card,7,74.83,48677
1,boleto,1,147.15,59547
1,boleto,1,64.0,29854
1,credit_card,10,106.23,60070
1,credit_card,4,103.79,1234
1,credit_card,9,196.4,2717
1,boleto,1,114.34,86588
1,credit_card,2,26.24,6681
1,credit_card,6,129.91,95162
1,credit_card,3,120.61,89669
1,credit_card,1,72.07,60171
1,credit_card,1,118.9,39365
1,credit_card,10,2124.78,42603
1,credit_card,1,61.69,84725
1,credit_card,1,41.98,31517
1,boleto,1,469.52,5651
1,credit_card,1,69.44,33030
1,credit_card,10,199.51,38132
1,credit_card,2,173.6,84776
1,credit_card,4,847.32,75720
1,credit_card,2,101.27,73690
1,credit_card,2,71.43,99257
1,credit_card,1,9.6,34267
1,credit_card,1,8.39,36897
1,credit_card,4,117.17,40219
1,credit_card,1,64.52,49274
1,credit_card,6,306.97,79039
1,boleto,1,461.77,6788
1,credit_card,2,130.13,43448
1,boleto,1,36.01,87252
1,credit_card,2,176.09,75458
1,credit_card,2,119.0,76552
1,credit_card,10,230.74,3349
2,voucher,1,19.69,71763
1,credit_card,3,35.0,37727
1,credit_card,4,89.75,2167
1,boleto,1,141.41,72484
1,credit_card,2,297.12,78054
1,credit_card,3,441.11,59438
1,boleto,1,28.09,94042
1,credit_card,1,125.05,48314
1,credit_card,1,76.72,15506
1,credit_card,2,118.27,34167
1,boleto,1,91.13,15020
1,credit_card,2,29.42,60920
1,credit_card,4,83.15,10582
1,credit_card,1,58.13,61965
1,voucher,1,49.29,96711
1,boleto,1,49.55,2714
1,credit_card,1,31.27,5061
1,credit_card,10,233.88,28574
2,voucher,1,124.01,86149
2,voucher,1,3.64,51868
1,credit_card,8,84.18,20309
1,credit_card,2,142.96,54631
1,credit_card,6,69.03,34873
1,credit_card,7,159.1,93516
1,credit_card,9,196.29,78863
1,credit_card,10,175.82,62419
1,boleto,1,138.55,71163
3,voucher,1,200.0,42242
1,voucher,1,86.72,52003
1,boleto,1,122.55,90889
1,credit_card,1,58.4,27427
1,credit_card,3,36.75,64165
1,credit_card,1,20.85,35769
1,credit_card,4,266.66,72823
1,credit_card,4,266.4,93539
1,credit_card,4,124.29,794
1,credit_card,10,120.47,39299
1,credit_card,4,146.26,82156
1,boleto,1,91.79,28753
1,credit_card,1,93.29,46611
1,credit_card,4,44.38,14247
1,boleto,1,87.64,2937
2,voucher,1,79.98,34563
1,debit_card,1,127.38,36373
1,credit_card,5,138.5,35685
1,credit_card,3,75.53,56443
1,credit_card,3,39.05,47617
1,boleto,1,42.88,34691
1,boleto,1,89.17,33490
1,boleto,1,138.97,62343
1,credit_card,10,238.19,88990
1,credit_card,3,47.69,71910
1,boleto,1,188.42,43420
1,credit_card,5,160.81,48760
1,credit_card,3,194.37,39777
1,credit_card,5,497.47,60646
1,credit_card,5,54.89,39812
1,boleto,1,41.0,76556
1,credit_card,3,203.42,77099
1,credit_card,2,98.51,50293
1,credit_card,3,31.79,15014
1,credit_card,3,118.1,19503
1,credit_card,2,50.0,81127
1,credit_card,3,155.98,4662
2,credit_card,6,116.76,21238
1,credit_card,5,115.04,12178
1,credit_card,6,145.56,84492
1,credit_card,3,61.11,3913
1,boleto,1,77.57,67182
1,boleto,1,125.29,15003
1,boleto,1,65.51,21679
1,credit_card,8,689.38,64377
1,boleto,1,115.6,30921
1,credit_card,2,220.49,96353
1,credit_card,1,41.46,47765
1,credit_card,6,181.46,94781
1,boleto,1,180.71,96534
1,boleto,1,1963.14,49823
1,boleto,1,65.71,10080
1,boleto,1,54.44,18254
2,voucher,1,117.45,92648
1,credit_card,2,68.48,8329
1,credit_card,4,87.41,90219
1,boleto,1,77.51,23660
1,boleto,1,62.01,27284
1,credit_card,3,230.7,57979
1,credit_card,1,45.09,17962
1,credit_card,2,303.79,40742
1,credit_card,5,55.0,93186
1,boleto,1,876.5,86022
1,credit_card,8,340.07,41510
1,boleto,1,444.24,26089
1,boleto,1,178.44,7805
1,boleto,1,139.14,76171
1,credit_card,6,126.19,66594
1,boleto,1,40.0,29986
1,credit_card,5,56.5,1967
1,boleto,1,123.4,3242
1,credit_card,10,239.68,96481
1,credit_card,1,87.06,4386
1,credit_card,1,66.44,65007
1,boleto,1,486.3,1390
1,credit_card,6,1293.27,64745
1,credit_card,2,106.38,80964
1,boleto,1,174.97,90191
1,credit_card,9,92.3,22805
1,credit_card,2,52.46,45126
1,credit_card,1,32.68,97654
1,boleto,1,100.0,36432
1,credit_card,5,490.36,47470
1,credit_card,3,66.69,43544
1,credit_card,1,127.4,64362
1,credit_card,1,107.95,57163
1,credit_card,10,150.6,3138
1,credit_card,6,325.54,7536
1,boleto,1,393.9,8356
1,credit_card,1,86.02,43647
1,credit_card,10,287.56,91905
1,boleto,1,213.05,63968
1,credit_card,5,115.04,11208
2,voucher,1,46.25,75245
1,credit_card,7,123.89,19811
1,boleto,1,136.56,82138
1,credit_card,10,115.0,61405
1,credit_card,2,124.42,11583
1,credit_card,1,137.6,77708
1,credit_card,1,38.29,91188
1,boleto,1,130.84,86273
1,credit_card,6,108.36,81598
1,boleto,1,189.0,70664
1,credit_card,1,9.49,8012
1,credit_card,3,70.63,77209
1,credit_card,1,71.23,74785
1,credit_card,3,156.16,6102
1,credit_card,1,68.19,26654
1,credit_card,1,28.13,69946
1,credit_card,1,55.0,86547
2,voucher,1,64.64,52070
1,credit_card,1,41.84,53868
1,credit_card,3,67.39,12961
1,credit_card,4,72.97,84270
1,credit_card,1,17.61,18946
1,credit_card,2,130.11,36606
1,credit_card,1,52.38,31757
1,credit_card,10,1988.55,16336
1,credit_card,2,165.18,86223
1,credit_card,5,51.69,33664
1,credit_card,3,123.18,73016
1,credit_card,2,57.51,15238
1,credit_card,1,20.13,44227
1,credit_card,10,136.1,31669
1,credit_card,7,399.42,94906
17,voucher,1,1.11,77687
1,boleto,1,51.05,78409
1,credit_card,1,141.97,423
1,boleto,1,233.81,9509
1,credit_card,4,334.48,12454
1,credit_card,1,44.61,66055
1,credit_card,2,107.94,9395
1,credit_card,3,208.01,65132
1,boleto,1,73.34,75771
1,boleto,1,303.39,38183
1,boleto,1,90.63,98819
1,credit_card,4,318.17,49037
1,credit_card,10,112.79,2846
1,credit_card,1,72.28,38375
1,credit_card,1,52.84,47280
1,credit_card,1,58.64,80276
1,credit_card,10,103.69,72283
1,credit_card,1,107.9,48780
1,credit_card,2,67.23,79952
1,credit_card,2,161.77,12448
1,boleto,1,23.78,64262
1,credit_card,10,854.33,32926
1,credit_card,1,67.5,21116
1,boleto,1,79.81,49010
1,credit_card,3,82.73,73294
1,credit_card,3,232.19,83387
1,boleto,1,175.57,20293
1,credit_card,1,22.36,35851
1,credit_card,5,129.97,70843
1,credit_card,1,55.46,41640
1,credit_card,2,155.38,57183
1,credit_card,4,139.06,52671
3,voucher,1,4.33,76529
1,debit_card,1,239.66,20616
1,credit_card,6,219.18,95489
1,credit_card,3,153.01,70720
1,credit_card,2,119.84,69808
1,credit_card,5,227.75,34793
1,credit_card,2,59.28,65453
1,credit_card,8,352.32,62922
1,credit_card,6,60.07,24334
1,credit_card,3,91.66,30500
1,credit_card,1,55.0,10311
1,boleto,1,336.98,35733
1,credit_card,1,114.69,32204
1,credit_card,10,137.26,30128
1,credit_card,1,370.1,23229
1,credit_card,3,437.24,42112
1,credit_card,2,94.47,8074
1,boleto,1,195.54,63612
1,boleto,1,85.99,62987
1,credit_card,8,86.73,94920
1,credit_card,6,196.01,80606
1,credit_card,1,123.18,54388
1,credit_card,2,27.27,65643
1,credit_card,5,56.78,50421
1,credit_card,10,1005.81,75859
1,credit_card,2,33.36,88054
1,credit_card,1,95.17,59409
1,credit_card,3,48.89,28568
1,boleto,1,23.79,51506
1,credit_card,4,107.07,18155
1,voucher,1,110.36,93854
1,credit_card,8,99.9,93604
1,credit_card,2,86.92,38544
2,voucher,1,311.98,44315
1,credit_card,1,28.41,37244
1,credit_card,1,133.95,56925
1,boleto,1,55.96,43098
1,credit_card,4,112.12,12349
1,credit_card,5,216.05,20519
2,credit_card,1,35.92,62476
1,credit_card,4,46.0,73376
1,boleto,1,118.49,91015
1,boleto,1,80.02,34754
1,credit_card,2,67.55,81667
1,credit_card,8,211.75,4826
1,debit_card,1,74.3,76516
1,credit_card,8,218.21,93113
1,credit_card,3,35.83,22319
1,credit_card,1,41.86,13344
1,boleto,1,101.7,29363
1,credit_card,1,72.38,51220
1,credit_card,1,70.8,93972
1,credit_card,7,213.33,3674
1,credit_card,4,47.05,4025
1,boleto,1,48.13,51047
1,credit_card,6,214.14,77607
1,boleto,1,115.9,84597
1,boleto,1,84.14,81496
1,credit_card,9,96.65,35477
1,credit_card,5,59.1,77133
1,boleto,1,201.82,71370
1,credit_card,10,169.7,69179
1,boleto,1,90.74,68203
1,credit_card,1,106.49,63670
1,credit_card,3,162.36,68067
1,credit_card,1,84.19,64321
1,boleto,1,193.02,20513
1,boleto,1,59.59,5465
1,credit_card,2,73.03,42004
1,credit_card,4,689.43,83316
1,boleto,1,17.38,16789
1,credit_card,5,70.72,96086
1,credit_card,1,121.93,50597
1,credit_card,1,711.56,18206
1,credit_card,3,221.99,57922
2,credit_card,1,19.09,53637
1,boleto,1,17.24,21891
1,credit_card,1,63.68,59355
2,voucher,1,55.96,47124
1,boleto,1,273.25,46154
1,credit_card,2,329.98,47496
1,boleto,1,136.4,228
1,credit_card,4,308.83,17825
1,boleto,1,25.61,60478
1,credit_card,3,162.03,48162
1,credit_card,1,64.32,33851
1,credit_card,3,99.7,24000
1,credit_card,3,35.0,96220
1,credit_card,1,30.95,27171
1,credit_card,7,702.41,2891
1,credit_card,10,398.74,81361
1,credit_card,1,28.24,85037
1,boleto,1,118.68,1582
1,credit_card,7,73.36,40696
1,credit_card,3,55.59,61786
1,credit_card,4,43.22,63892
1,credit_card,10,360.95,84426
2,voucher,1,571.09,30045
1,credit_card,4,113.62,71757
1,credit_card,2,202.39,67229
1,credit_card,5,51.99,40970
1,credit_card,2,83.69,72710
1,credit_card,3,175.77,76050
1,credit_card,1,139.36,60980
1,boleto,1,148.9,86938
1,debit_card,1,25.39,42356
1,credit_card,7,359.54,86694
1,credit_card,2,62.76,41804
1,credit_card,1,32.77,33166
1,credit_card,1,102.46,44475
1,credit_card,1,128.93,42510
1,credit_card,3,368.66,7855
1,credit_card,2,102.03,85582
1,boleto,1,52.38,71748
1,credit_card,8,234.46,29249
1,boleto,1,54.05,96984
1,credit_card,2,473.12,23094
1,credit_card,4,149.6,47520
1,credit_card,4,42.69,91269
1,credit_card,9,119.38,14695
1,credit_card,5,193.36,30388
1,credit_card,5,59.55,27909
1,credit_card,3,162.91,28078
1,credit_card,10,263.24,88935
1,credit_card,4,45.09,90930
1,boleto,1,133.98,79961
1,boleto,1,31.69,37239
1,credit_card,1,22.37,70067
1,credit_card,3,99.33,81811
1,credit_card,1,37.73,46765
1,boleto,1,54.23,96931
1,credit_card,1,50.47,69493
1,credit_card,10,376.29,76544
1,credit_card,5,142.81,49027
1,credit_card,1,86.36,32238
1,credit_card,1,96.22,4513
1,credit_card,1,94.39,76402
1,boleto,1,591.36,91936
1,credit_card,1,39.0,39038
1,credit_card,2,114.53,46603
1,boleto,1,358.5,32176
1,credit_card,7,157.53,31099
1,credit_card,5,678.49,82786
1,credit_card,1,10.86,24437
1,credit_card,1,6.83,69551
1,credit_card,2,43.68,26909
1,credit_card,1,126.23,45823
1,credit_card,4,200.31,58879
1,credit_card,7,76.15,42167
1,credit_card,4,414.18,3247
2,voucher,1,15.6,64270
1,credit_card,4,43.6,39315
1,credit_card,4,89.38,19350
1,credit_card,8,298.77,19070
1,credit_card,5,100.34,56830
1,credit_card,2,43.88,64832
4,voucher,1,4.39,55146
1,credit_card,10,352.98,93441
1,credit_card,1,89.48,97812
1,credit_card,9,247.26,26198
1,credit_card,6,125.52,34617
1,boleto,1,132.46,14309
1,credit_card,2,97.87,18727
1,credit_card,4,43.09,56995
1,credit_card,5,351.22,52763
1,credit_card,4,64.09,97913
1,credit_card,8,284.09,91008
1,credit_card,1,66.37,83587
1,credit_card,1,65.35,54776
1,credit_card,1,165.7,30822
1,boleto,1,64.12,46245
1,credit_card,4,52.22,48103
1,credit_card,1,49.39,39811
1,credit_card,3,309.12,96155
1,credit_card,1,27.68,24986
1,credit_card,1,62.77,82507
1,credit_card,1,23.28,98162
1,credit_card,1,122.5,76200
1,credit_card,2,133.54,6913
1,credit_card,8,84.34,4922
2,voucher,1,100.0,55190
1,voucher,1,44.75,40176
1,credit_card,2,92.5,54666
1,credit_card,1,674.34,35215
1,boleto,1,42.68,92442
1,credit_card,3,34.42,91179
1,credit_card,6,358.5,83053
1,credit_card,10,304.67,90333
1,boleto,1,124.27,92581
1,credit_card,1,156.22,12527
1,credit_card,8,250.3,55228
1,credit_card,8,85.45,6636
1,credit_card,10,175.79,32768
1,credit_card,2,113.71,15877
1,credit_card,2,42.41,30206
1,boleto,1,92.67,69965
1,credit_card,1,37.36,10252
1,credit_card,3,55.16,47636
1,credit_card,3,126.03,81106
1,boleto,1,51.75,74685
1,boleto,1,162.0,72748
1,credit_card,1,26.83,26202
1,boleto,1,55.27,3304
1,credit_card,8,233.87,50654
1,credit_card,3,87.94,18016
1,boleto,1,39.03,87715
1,credit_card,1,91.17,4062
1,credit_card,10,716.33,27984
1,credit_card,10,171.4,66362
1,credit_card,2,133.48,10995
1,credit_card,6,101.25,9621
1,credit_card,4,332.38,18507
1,credit_card,3,120.0,12949
1,credit_card,4,46.78,21032
1,credit_card,4,49.56,50442
1,credit_card,5,1499.87,73554
1,credit_card,8,543.29,12319
7,voucher,1,8.38,17550
1,credit_card,1,187.34,49199
1,voucher,1,26.85,32752
1,credit_card,2,22.78,14703
1,boleto,1,32.53,38881
1,credit_card,1,67.93,79387
1,credit_card,1,162.21,85658
1,credit_card,1,96.88,23140
1,credit_card,10,423.59,87149
1,credit_card,1,120.31,50355
1,boleto,1,65.71,4785
1,credit_card,2,70.91,22988
1,credit_card,5,264.24,29302
1,boleto,1,42.39,86030
1,credit_card,6,63.52,4797
1,credit_card,6,168.45,26323
1,credit_card,2,176.09,74938
1,credit_card,5,134.99,74918
1,credit_card,4,163.13,61230
1,credit_card,2,140.53,83822
1,credit_card,5,109.26,25866
1,boleto,1,579.0,65591
1,credit_card,1,270.1,54734
1,credit_card,1,146.96,56236
1,credit_card,2,31.42,85094
1,credit_card,10,109.15,83277
1,boleto,1,64.17,52355
1,credit_card,1,71.71,4118
1,credit_card,1,76.08,92284
1,credit_card,3,217.85,7134
1,boleto,1,58.83,32306
1,credit_card,6,61.76,35720
1,credit_card,1,159.76,14715
1,credit_card,9,112.92,91885
1,boleto,1,99.52,25256
1,credit_card,1,75.14,17641
1,boleto,1,99.43,50706
1,credit_card,1,88.29,18289
1,credit_card,4,105.66,88402
1,credit_card,1,305.33,46038
1,boleto,1,627.65,89542
1,boleto,1,27.75,80197
1,boleto,1,167.99,16024
1,credit_card,5,287.03,13606
1,credit_card,1,79.71,64740
1,credit_card,2,159.58,18630
1,credit_card,3,187.44,72827
1,boleto,1,144.83,44258
1,credit_card,1,76.66,94593
1,boleto,1,193.2,2515
1,credit_card,6,324.74,48519
1,credit_card,3,73.4,21296
1,credit_card,3,56.6,47839
1,credit_card,4,570.71,37938
1,credit_card,5,52.93,11014
1,credit_card,1,99.32,52861
1,credit_card,1,196.3,88003
1,voucher,1,49.8,90881
1,credit_card,1,25.0,64372
1,debit_card,1,455.52,83024
1,credit_card,2,41.79,65315
1,credit_card,1,372.75,10038
1,credit_card,6,228.41,23445
1,credit_card,2,86.15,60107
1,credit_card,4,177.68,81116
1,credit_card,2,48.3,52931
1,boleto,1,267.6,35629
1,credit_card,1,218.22,11284
1,credit_card,4,161.24,83214
1,credit_card,4,88.9,30405
1,credit_card,4,104.52,72212
1,credit_card,1,133.05,4337
1,credit_card,2,179.79,83272
1,credit_card,2,103.12,2780
1,credit_card,6,64.22,36120
2,voucher,1,100.0,77680
1,credit_card,3,63.1,30770
1,boleto,1,70.72,96073
1,debit_card,1,299.92,41036
1,boleto,1,115.46,80775
1,credit_card,1,61.23,34393
1,credit_card,10,391.08,72104
1,credit_card,1,313.55,87382
1,credit_card,2,59.79,95638
1,credit_card,8,339.55,90230
1,credit_card,1,41.23,8408
1,boleto,1,223.78,68068
1,credit_card,10,164.61,91843
1,credit_card,1,28.13,30897
1,credit_card,3,215.76,71116
1,credit_card,1,3.51,4005
1,credit_card,9,112.38,22250
1,credit_card,2,139.59,13536
1,boleto,1,152.72,79617
1,voucher,1,71.63,44559
1,credit_card,2,155.29,743
1,credit_card,1,96.1,24497
1,debit_card,1,36.94,55063
1,credit_card,3,133.08,80250
1,credit_card,1,36.85,46018
1,credit_card,1,95.21,87589
1,credit_card,2,144.4,67217
2,voucher,1,9.34,93839
1,credit_card,1,47.37,73114
1,credit_card,4,99.9,96372
1,credit_card,1,71.66,88144
1,credit_card,4,119.68,30283
1,credit_card,2,60.85,40007
1,credit_card,10,236.48,58956
1,credit_card,8,151.79,3280
6,voucher,1,2.96,83812
1,boleto,1,268.97,54150
1,boleto,1,239.8,95689
1,boleto,1,104.7,52405
1,credit_card,2,103.67,27158
1,credit_card,5,103.83,95248
1,credit_card,2,328.51,48851
1,credit_card,9,90.98,19585
1,credit_card,2,27.19,93849
2,voucher,1,28.0,72162
1,credit_card,10,380.75,16614
1,credit_card,2,230.75,91860
1,boleto,1,105.17,33908
2,voucher,1,50.0,28138
1,credit_card,3,123.79,72603
1,credit_card,1,147.7,39197
1,boleto,1,92.78,95901
1,boleto,1,75.07,94903
1,boleto,1,100.33,58358
1,credit_card,1,134.53,36074
1,credit_card,6,62.79,83060
1,credit_card,5,56.94,1789
1,credit_card,6,133.95,68017
1,credit_card,2,189.37,93757
1,credit_card,3,34.37,68229
1,credit_card,5,51.48,84790
1,boleto,1,2026.54,83205
1,credit_card,2,138.15,25735
1,credit_card,2,154.32,58219
1,credit_card,2,138.72,33925
1,credit_card,1,47.37,27326
1,credit_card,2,89.96,78591
1,credit_card,8,1003.76,35518
1,boleto,1,70.89,95495
1,credit_card,2,93.4,58571
1,credit_card,20,206.99,20464
1,credit_card,7,82.36,74029
1,credit_card,1,60.69,80415
1,credit_card,1,46.96,10706
1,credit_card,4,49.0,71892
1,credit_card,8,581.68,58070
1,credit_card,10,1672.08,19868
1,credit_card,3,148.72,28931
1,boleto,1,73.43,18259
2,voucher,1,36.76,34827
1,credit_card,1,111.89,22308
1,credit_card,1,33.84,85777
1,credit_card,1,64.42,64455
1,credit_card,7,77.88,28526
1,credit_card,9,95.17,99181
1,credit_card,4,57.91,76435
1,credit_card,5,264.05,21705
1,credit_card,2,113.39,37953
1,credit_card,10,246.87,77255
1,boleto,1,284.23,90451
1,credit_card,6,63.49,54732
1,credit_card,2,26.77,47305
2,voucher,1,88.85,95230
1,boleto,1,68.88,9396
1,boleto,1,69.31,25423
1,boleto,1,57.29,85514
1,boleto,1,185.05,89237
1,credit_card,2,115.94,42471
1,credit_card,1,221.96,96644
1,credit_card,2,52.28,59719
1,credit_card,10,353.17,84513
1,credit_card,2,23.19,24817
1,credit_card,1,102.66,80013
4,voucher,1,35.17,86327
1,credit_card,2,63.55,31142
1,debit_card,1,69.07,62393
1,credit_card,5,159.46,44670
1,voucher,1,215.15,25040
1,credit_card,1,40.15,30916
1,credit_card,3,147.29,60419
1,boleto,1,57.75,67288
1,credit_card,8,1042.51,27109
1,credit_card,8,398.74,54108
1,credit_card,1,117.26,49245
1,credit_card,1,80.9,83136
1,credit_card,4,118.7,87369
1,boleto,1,104.37,4574
1,credit_card,3,82.88,79634
1,credit_card,1,124.33,95302
1,boleto,1,42.77,97584
1,credit_card,1,94.12,42968
1,credit_card,5,52.07,19155
1,credit_card,1,208.11,40590
1,credit_card,6,138.28,60688
1,credit_card,5,448.51,68599
1,boleto,1,29.28,2682
1,boleto,1,105.06,56569
1,credit_card,4,54.77,58166
1,credit_card,2,103.24,77381
1,credit_card,6,120.87,40250
1,boleto,1,207.28,30502
1,credit_card,5,103.37,87150
1,credit_card,5,53.48,19675
2,voucher,1,50.0,34267
1,credit_card,4,71.53,85812
1,credit_card,10,199.69,61423
1,credit_card,2,149.4,92908
1,boleto,1,84.1,56704
1,credit_card,1,24.13,21206
1,voucher,1,20.0,73279
1,credit_card,7,77.97,44700
1,credit_card,8,233.81,42580
1,boleto,1,65.53,93377
1,credit_card,1,34.85,32777
1,credit_card,8,164.21,85934
1,credit_card,1,80.05,99220
1,credit_card,1,23.77,97712
1,credit_card,5,82.52,51457
1,credit_card,1,64.24,16459
1,credit_card,1,37.68,74773
1,credit_card,10,1231.29,19529
1,credit_card,1,75.46,31262
1,credit_card,1,14.08,85528
1,credit_card,4,87.64,99206
1,credit_card,3,51.82,20787
1,credit_card,10,370.72,70587
1,credit_card,1,73.38,93875
1,credit_card,4,249.49,6614
1,credit_card,2,95.65,7707
1,boleto,1,204.75,18592
1,credit_card,9,190.12,15804
1,credit_card,1,191.46,76278
1,credit_card,4,42.5,43803
1,credit_card,7,78.03,8849
2,voucher,1,10.0,80271
1,credit_card,6,62.16,43711
1,credit_card,8,448.51,97617
1,credit_card,5,198.2,29843
1,credit_card,7,134.43,81540
