seller_zip_code_prefix,seller_city,seller_state,seller_id
31365,belo horizonte,MG,2866
18052,sorocaba,SP,2867
94810,alvorada,RS,2868
20091,rio de janeiro,RJ,2869
8596,itaquaquecetuba,SP,2870
4131,sao paulo,SP,2871
80410,curitiba,PR,2872
1212,sao paulo,SP,2873
18270,tatui,SP,2874
11900,registro,SP,2875
13474,americana,SP,2876
4733,sao paulo,SP,2877
3165,sao paulo,SP,2878
18950,ipaussu,SP,2879
3679,sao paulo,SP,2880
86010,londrina,PR,2881
1208,sao paulo,SP,2882
36325,tiradentes,MG,2883
75901,rio verde,GO,2884
71936,brasilia,DF,2885
25900,mage,RJ,2886
75124,anapolis,GO,2887
3565,sao paulo,SP,2888
4696,sao paulo,SP,2889
1309,sao paulo,SP,2890
6764,tabao da serra,SP,2891
3908,sao paulo,SP,2892
70856,brasilia,DF,2893
3641,sao paulo,SP,2894
31980,belo horizonte,MG,2895
1310,sao paulo,SP,2896
3445,sao paulo,SP,2897
13478,americana,SP,2898
5417,sao paulo,SP,2899
9951,diadema,SP,2900
84172,castro,PR,2901
90520,porto alegre,RS,2902
2281,sao paulo,SP,2903
3279,sao paulo,SP,2904
16306,penapolis,SP,2905
5104,sao paulo,SP,2906
87114,sarandi,PR,2907
6760,sao paulo,SP,2908
12327,jacarei,SP,2909
12230,sao jose dos campos,SP,2910
88308,itajai,SC,2911
8072,sao paulo,SP,2912
18590,bofete,SP,2913
9080,santo andre,SP,2914
2336,sao paulo,SP,2915
21825,rio de janeiro,RJ,2916
86026,londrina,PR,2917
14096,ribeirao preto,SP,2918
88380,picarras,SC,2919
8070,sao paulo,SP,2920
28035,rio de janeiro,RJ,2921
9171,santo andre,SP,2922
17510,marilia,SP,2923
20551,rio de janeiro,RJ,2924
15013,sao jose do rio preto,SP,2925
4607,sao paulo,SP,2926
7097,guarulhos,SP,2927
7791,cajamar,SP,2928
18111,votorantim,SP,2929
95180,farroupilha,RS,2930
6716,cotia,SP,2931
13901,amparo,SP,2932
37443,baependi,MG,2933
29056,vitoria,ES,2934
75650,morrinhos,GO,2935
6766,taboao da serra,SP,2936
8541,ferraz de vasconcelos,SP,2937
9010,santo andre,SP,2938
9780,sao bernardo do campo,SP,2939
5051,sao paulo,SP,2940
2522,sao paulo,SP,2941
5879,sao paulo,SP,2942
86702,arapongas,PR,2943
13320,salto,SP,2944
28615,nova friburgo,RJ,2945
18136,sao roque,SP,2946
4007,sao paulo - sp,SP,2947
74150,goiania,GO,2948
8215,sao paulo,SP,2949
15131,mirassol,SP,2950
88960,sombrio,SC,2951
80620,curitiba,PR,2952
29100,vila velha,ES,2953
8275,sao paulo,SP,2954
24900,marica,RJ,2955
22240,rio de janeiro,RJ,2956
24310,niteroi,RJ,2957
14402,franca,SP,2958
19063,presidente prudente,SP,2959
1026,sao paulo,SP,2960
36407,conselheiro lafaiete,MG,2961
85812,cascavel,PR,2962
87015,maringa,PR,2963
86010,londrina,PR,2964
85816,cascavel,PR,2965
76330,jaragua,GO,2966
13250,itatiba,SP,2967
4795,sao paulo,SP,2968
81530,curitiba,PR,2969
2337,sao paulo,SP,2970
16200,birigui,SP,2971
81630,curitiba,PR,2972
89228,joinville,SC,2973
1026,sao paulo,SP,2974
13905,amparo,SP,2975
13211,jundiai,SP,2976
14940,ibitinga,SP,2977
9560,sao caetano do sul,SP,2978
30840,belo horizonte,MG,2979
2320,sao paulo,SP,2980
35044,governador valadares,MG,2981
15170,tanabi,SP,2982
33936,ribeirao das neves,MG,2983
5522,sao paulo,SP,2984
9321,maua,SP,2985
13845,mogi guacu,SP,2986
71551,brasilia,DF,2987
2969,sao paulo,SP,2988
22793,"rio de janeiro, rio de janeiro, brasil",RJ,2989
31842,belo horizonte,MG,2990
4705,sao paulo,SP,2991
31910,belo horizonte,MG,2992
20710,rio de janeiro,RJ,2993
89041,blumenau,SC,2994
37550,pouso alegre,MG,2995
8820,mogi das cruzes,SP,2996
14940,ibitinga,SP,2997
9895,sao bernardo do campo,SP,2998
3211,sao paulo,SP,2999
4360,sao paulo,SP,3000
3064,sao paulo,SP,3001
17512,marilia,SP,3002
6453,barueri,SP,3003
88316,itajai,SC,3004
13920,pedreira,SP,3005
35180,timoteo,MG,3006
8810,mogi das cruzes,SP,3007
3937,sao paulo,SP,3008
3340,sao paulo,SP,3009
3437,sao paulo,SP,3010
29480,muqui,ES,3011
89255,jaragua do sul,SC,3012
36010,juiz de fora,MG,3013
3679,sao paulo,SP,3014
14610,ipua,SP,3015
12306,jacarei / sao paulo,SP,3016
63540,varzea alegre,CE,3017
8615,suzano,SP,3018
12512,guaratingueta,SP,3019
4281,sao paulo,SP,3020
13710,tambau,SP,3021
13601,araras,SP,3022
13720,sao jose do rio pardo,SP,3023
38022,uberaba,MG,3024
20521,rio de janeiro,RJ,3025
84500,irati,PR,3026
14085,riberao preto,SP,3027
86600,rolandia,PR,3028
37708,pocos de caldas,MG,3029
52011,recife,PE,3030
88063,florianopolis,SC,3031
13253,itatiba,SP,3032
90630,porto alegre,RS,3033
4041,sao paulo,SP,3034
89136,rodeio,SC,3035
19020,presidente prudente,SP,3036
31160,belo horizonte,SP,3037
26510,nilopolis,RJ,3038
20020,rio de janeiro,RJ,3039
39400,montes claros,MG,3040
93032,sao leopoldo,RS,3041
12327,jacarei,SP,3042
9981,diadema,SP,3043
89812,chapeco,SC,3044
13600,sao paulo,SP,3045
71065,brasilia,DF,3046
41342,salvador,BA,3047
22793,rio de janeiro,RJ,3048
87045,maringa,PR,3049
3121,sao paulo,SP,3050
73813,formosa,GO,3051
25561,sao joao de meriti,RJ,3052
74930,aparecida de goiania,GO,3053
3029,sao paulo,SP,3054
3572,sao paulo,SP,3055
37590,jacutinga,MG,3056
89036,blumenau,SC,3057
24020,niteroi,RJ,3058
4771,sao paulo,SP,3059
14025,ribeirao preto,SP,3060
38405,uberlandia,MG,3061
2122,sao paulo,SP,3062
13273,valinhos,SP,3063
31310,belo horizonte,MG,3064
86360,bandeirantes,PR,3065
82900,curitiba,PR,3066
5734,sao paulo,SP,3067
20770,rio de janeiro,RJ,3068
15054,sao jose do rio preto,SP,3069
14940,ibitinga,SP,3070
2968,sao paulo,SP,3071
89082,indaial,SC,3072
86020,londrina,PR,3073
82200,curitiba,PR,3074
74835,goiania,GO,3075
13186,hortolandia,SP,3076
9550,sao caetano do sul,SP,3077
55602,vitoria de santo antao,PE,3078
13212,jundiai,SP,3079
31565,belo horizonte,MG,3080
14808,araraquara,SP,3081
85950,palotina,PR,3082
25755,petropolis,RJ,3083
6852,itapecerica da serra,SP,3084
36401,conselheiro lafaiete,MG,3085
13613,leme,SP,3086
35530,claudio,MG,3087
1238,sao paulo,SP,3088
5713,sao paulo,SP,3089
5314,sao paulo,SP,3090
87111,sarandi,PR,3091
88137,palhoca,SC,3092
4650,sao paulo,SP,3093
96080,pelotas,RS,3094
12051,taubate,SP,3095
